2 0 2 1 5 4 8 4 6 8 1 8 9 11 5 9 3 3 6 6 9 9 12 5 15 9 5 4 5 7 2 3 1 1 . 6 6 5 1 2 1 6 2 9 9 9 9 1 1 5 9 2 . 3 10 10 10 10 9 9 9 10 9 . 9 1 9 1 9 1 1 1 1 7 1 7 1 4 5 2 8 8 8 . . . . . 1 99 8 . 2 1000
0 0 4 1 5 6 8 8 1 2 2 2 9 11 2 9 1 1 4 4 2 9 7 8 15 9 4 4 4 7 2 3 2 1 6 4 1 1 1 2 1 6 7 9 6 9 9 1 1 6 9 2 6 3 10 9 10 10 3 9 9 10 9 9 9 1 9 1 9 1 1 2 4 . . . . 6 5 2 3 8 8 5 2 7 8 8 2 69 4 . 2 250
0 1 4 1 4 1 8 2 2 5 3 5 9 11 2 9 1 1 6 6 9 9 12 5 15 9 5 4 5 6 4 3 1 1 2 6 5 5 1 2 1 8 3 9 9 9 9 1 1 9 1 2 6 5 10 10 10 10 9 9 10 9 9 9 9 1 9 1 9 1 1 5 5 . . 2 1 . 5 2 3 8 8 . . . . . 2 59 8 . 2 200
0 0 4 1 5 4 8 7 3 7 1 8 3 9 6 1 5 4 1 1 9 9 1 3 1 1 5 4 5 7 2 3 3 1 2 5 6 5 1 2 1 6 1 9 9 9 6 1 1 5 1 3 1 2 10 10 10 9 9 9 9 9 9 9 9 2 9 1 9 1 1 1 2 . . 7 1 4 5 2 8 8 8 . . . . . 4 12 4 . 1 .
0 0 5 1 4 4 8 7 2 12 2 12 3 9 2 9 1 1 1 1 5 9 8 7 15 9 4 4 4 7 . 3 2 . 2 3 . 5 1 2 1 2 5 9 9 9 9 1 2 9 9 3 . 2 10 10 10 10 3 9 10 10 9 . 9 4 9 1 9 1 1 . . 6 4 6 4 6 5 3 7 8 8 . . . . . 4 . 2 . 2 .
0 0 5 0 5 6 8 7 2 12 2 12 3 9 . . 1 1 1 1 1 9 10 1 15 9 4 4 4 7 . 3 2 1 2 . 1 . 1 1 1 8 6 9 9 9 9 1 . 9 9 3 9 . 10 10 10 10 9 . 10 10 9 10 . 4 9 1 9 1 1 1 1 . . . . 6 5 2 7 8 8 . . . . . 2 11 8 . 2 400
1 7 2 0 0 6 5 7 2 2 2 2 9 11 3 9 1 1 1 1 1 9 1 3 1 1 5 1 1 2 1 2 1 2 . . 1 1 1 1 1 3 6 9 9 6 9 1 6 6 1 . 9 9 10 10 9 10 9 9 9 9 . 10 10 1 9 1 9 1 1 4 5 1 9 7 1 6 2 2 11 4 5 . . . . . 2 59 . . 2 .
2 3 5 0 0 2 8 4 6 9 1 1 9 11 3 9 1 1 6 6 9 9 1 3 15 9 5 1 1 7 1 3 2 1 5 . 1 3 1 1 1 2 3 9 9 6 9 1 1 6 1 1 9 9 10 10 9 10 9 9 9 9 9 10 10 2 9 1 9 2 2 2 4 . . 3 1 . 5 2 3 8 4 . . . . . . 25 1 . 1 .
6 3 1 0 0 6 8 5 3 8 1 8 9 11 6 1 6 3 1 1 9 9 8 7 15 9 6 1 1 3 . 2 1 . 5 3 1 1 1 1 1 1 1 9 9 . 9 9 . . 1 . 9 9 10 10 . 10 10 . . 9 . 10 10 1 9 1 9 1 1 1 1 1 9 1 9 . 2 1 11 2 4 . . . . . 2 11 1 . 2 .
5 3 2 0 0 6 8 7 3 2 2 2 9 11 1 9 1 1 1 1 1 9 7 8 15 9 4 1 1 2 . 2 1 1 5 . 1 1 1 1 1 1 6 9 9 8 9 9 . 4 1 . 9 9 10 10 9 10 10 . 9 9 . 10 10 1 9 1 9 1 1 1 1 1 9 7 1 . 2 2 11 4 8 2 2 11 2 8 2 11 . . 2 .
0 2 0 4 4 1 8 7 1 8 1 8 9 11 3 9 3 3 4 3 9 9 8 7 15 9 1 . . . . . . . . . . . . . . 8 2 . . . . . . . . . . . . . . . . . . . . . . 2 9 1 9 1 1 2 4 7 4 7 4 . 5 2 . 7 9 . . . . . 2 69 . . 2 7500
2 8 0 0 0 3 8 8 3 11 2 11 1 10 4 9 1 1 1 1 2 9 7 8 15 9 4 2 6 1 . 3 2 1 5 6 1 1 1 4 1 3 6 9 9 6 6 . 6 6 1 9 1 6 10 10 9 9 . 9 9 9 10 9 9 1 9 1 9 1 1 9 9 1 9 1 9 2 2 2 11 4 5 . . . . . 4 59 1 . 2 4700
1 4 0 0 5 2 8 7 3 11 2 11 1 10 3 9 1 1 1 1 2 9 8 7 15 9 4 3 6 3 . 3 2 2 . 6 1 1 1 4 1 6 6 9 9 . . . 2 6 1 9 1 6 10 10 . . . 9 9 9 10 9 9 1 9 1 9 1 1 1 1 . . 1 9 . 2 2 11 3 8 . . . . . 4 59 1 . 2 500
1 2 2 0 5 6 8 7 2 5 3 5 9 11 2 9 1 1 4 4 9 9 12 5 15 9 1 3 6 7 4 3 3 . 5 . 1 1 1 1 1 6 3 9 . . 6 1 . 6 1 1 9 5 10 . . 9 9 . 9 9 9 10 9 1 9 1 9 1 1 . . . . . . . 5 2 2 8 3 2 2 11 4 9 5 26 2 . 2 20000
4 1 2 0 3 6 8 2 2 8 1 8 9 11 3 9 4 4 1 1 9 9 7 8 15 9 5 6 6 7 2 3 2 1 5 . 1 1 1 1 1 1 1 9 1 1 6 9 1 6 1 1 9 2 10 9 9 9 10 9 9 9 9 10 9 1 9 1 9 1 1 . . 5 1 1 9 . 2 2 11 2 8 5 2 9 7 9 4 13 . . 2 700
5 4 1 0 0 6 8 1 1 11 2 11 1 10 3 9 1 1 1 1 1 9 8 7 15 9 4 1 1 1 . 2 1 1 5 3 1 1 1 1 1 1 6 9 9 1 9 9 1 6 1 . 9 9 10 10 9 10 10 9 9 9 . 10 10 1 9 1 9 1 1 7 5 1 9 1 9 2 5 2 . 8 8 . . . . . . . 1 . 2 .
0 0 0 2 8 6 8 2 2 10 1 10 9 11 3 9 1 1 1 1 1 9 7 8 15 9 4 . . . . . . . . . . . . . . 9 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 . 1 . 2 55000
1 1 2 1 5 2 8 1 1 9 2 6 1 10 3 9 1 1 6 6 9 9 1 3 15 9 5 3 6 5 . 2 1 3 1 3 1 1 1 2 1 6 3 9 6 9 6 9 . 5 1 1 . 4 10 9 10 9 10 . 9 9 9 . 9 1 9 1 9 1 1 . . 1 9 5 1 4 2 2 11 4 8 5 4 4 8 8 4 25 . . 1 .
3 1 6 0 0 1 8 2 2 2 2 2 9 6 1 9 1 1 1 1 1 9 8 7 15 9 4 1 1 7 . 2 1 2 . . 1 1 1 1 1 2 6 9 . . 8 8 . . . . 9 9 10 . . 9 9 . . . . 10 10 1 9 1 9 1 1 . . . . . . 6 5 4 7 8 8 . . . . . . . 8 . 2 1350
2 2 2 0 4 2 8 4 6 9 1 10 9 11 4 9 1 1 1 1 1 9 1 3 1 1 5 3 5 7 . 3 1 . 2 . 1 1 1 1 1 6 6 9 6 . 6 1 . 6 1 2 9 5 10 9 . 9 9 . 9 9 9 10 9 1 9 1 9 1 1 . . . . . . . 3 2 8 9 8 5 2 2 8 8 2 . 2 . 1 .
1 2 1 0 6 2 8 7 2 8 1 8 2 6 . . 4 4 1 1 9 9 . . . . . 3 5 7 2 3 1 . . 3 1 . 1 1 1 6 1 9 9 . 9 8 . 1 1 1 9 3 10 10 . 10 9 . 9 9 9 10 9 1 9 1 9 1 1 1 1 . . . . . 5 2 10 8 8 . . . . . . . . . 2 1400
1 1 3 0 5 5 8 2 2 8 1 8 3 9 6 1 5 5 1 1 9 9 1 3 2 2 5 3 5 4 1 2 1 1 1 5 1 1 1 2 1 6 1 9 9 9 6 1 1 5 1 1 9 5 10 10 10 9 9 9 9 9 9 10 9 1 9 1 9 4 3 1 1 1 9 7 1 5 5 2 8 8 8 5 4 4 9 8 2 . . . 2 2500
1 1 0 2 6 6 8 4 6 6 2 6 9 11 . . 1 1 1 1 1 9 . . . . . 5 5 5 . 2 2 . 1 2 1 . 1 7 2 7 6 8 6 . 6 9 1 . 1 9 1 4 9 9 . 9 10 9 . 9 10 9 9 . . 1 9 1 1 6 5 1 9 7 1 . 5 2 7 9 8 5 2 1 9 8 4 . 2 . 2 .
1 2 7 0 0 6 8 2 2 9 2 2 9 6 3 9 1 1 1 1 1 9 10 1 15 9 . 1 1 1 1 2 1 1 2 2 1 . 1 1 1 2 6 9 9 9 9 1 1 . 1 3 9 9 10 10 10 10 9 . . 9 9 10 10 1 9 1 9 1 1 9 9 1 9 . . . 2 2 11 2 5 . . . . . 1 99 8 . 1 200
4 3 2 0 1 2 8 1 1 9 3 9 9 11 4 9 1 1 1 1 1 9 8 7 15 9 3 2 3 4 1 2 1 1 5 . 1 1 1 1 1 1 6 9 6 6 6 9 4 5 1 1 5 3 10 9 9 9 10 9 9 9 9 9 9 1 9 1 9 1 1 . . 1 9 1 9 6 2 2 11 4 8 . . . . . 2 . . . 2 2500
2 1 3 0 4 2 8 8 2 9 1 10 9 11 3 9 1 1 1 1 1 9 1 3 1 1 5 3 5 4 3 3 1 2 2 . 1 2 1 1 1 6 6 9 9 . 6 1 1 6 1 1 9 2 10 10 . 9 9 9 9 9 9 10 9 1 9 1 9 1 1 1 1 1 9 1 9 . 5 2 11 9 8 . . . . . 2 13 1 . 1 110
5 4 1 0 0 6 8 8 3 . . . . . 4 9 1 1 1 1 1 9 10 1 15 9 4 1 1 1 2 3 1 . . . 1 . 1 1 1 1 6 9 9 . 9 9 . 6 1 1 9 9 10 10 . 10 10 . 9 9 9 10 10 1 9 1 9 1 1 7 5 1 9 . . 1 2 2 11 2 8 5 2 11 6 8 2 59 8 . . 5000
0 1 0 1 8 1 8 5 5 8 1 8 9 11 2 9 3 3 1 1 9 9 7 8 15 9 . 3 6 6 . 4 3 . . . 1 2 1 1 1 6 1 1 1 . 6 . 1 9 1 9 . 5 9 3 . 9 . 9 10 9 10 . 9 4 9 1 9 4 2 1 1 7 2 7 2 . 5 2 9 4 8 . . . . . . . 2 2 2 455000
1 0 1 1 7 1 3 7 5 8 1 8 2 3 2 9 3 3 1 1 9 9 6 4 5 2 4 3 6 8 5 4 2 2 8 6 6 5 1 3 1 6 1 1 1 8 6 8 1 2 1 5 . 3 3 9 9 9 9 9 9 9 9 . 9 4 9 1 9 4 2 1 2 6 1 6 1 . 2 2 2 4 8 5 2 2 8 8 5 13 4 2 2 .
1 1 1 2 5 1 8 5 5 8 1 8 9 1 6 2 3 1 3 1 9 9 1 3 2 2 5 3 6 7 4 3 3 2 6 . 1 2 1 7 1 6 2 1 9 8 6 1 1 6 1 2 1 5 3 10 9 9 9 9 9 9 9 9 9 4 9 1 9 4 3 1 1 7 . 2 . . 2 2 2 4 8 . . . . . 5 13 6 . 2 1200000
1 1 1 1 6 1 2 8 5 8 1 8 9 1 6 1 4 4 6 3 9 9 1 3 3 3 1 3 6 5 3 4 1 2 . 6 1 1 1 7 1 6 2 1 1 8 6 . 3 6 1 4 1 2 9 9 9 9 . 9 9 9 9 9 9 1 9 . . 2 2 . . 6 4 3 4 . 6 2 9 7 9 . . . . . 2 13 . . 2 85000
0 1 1 2 6 1 2 7 5 8 1 8 9 1 2 9 3 3 1 1 9 9 7 8 15 9 4 5 6 6 5 4 2 . . . 1 1 1 7 1 7 1 . . . . . . . . . . . . . . . . . . . . . . 1 9 2 9 3 2 6 5 7 4 7 4 . 2 2 9 4 8 . . . . . 5 13 8 . 2 50000
1 1 0 1 7 1 8 5 5 8 1 8 9 11 6 1 3 3 1 1 9 9 . . . . 4 3 4 7 2 2 1 2 . . 6 . 1 3 1 6 1 1 9 8 8 9 . . 1 9 . 5 3 10 9 9 10 . . 9 10 . 9 1 9 1 9 3 2 . . . . . . 2 2 2 8 4 8 . . . . . . . . . 2 33000
2 1 0 3 4 1 8 7 5 8 1 8 2 6 4 9 4 4 1 1 9 9 7 8 15 9 2 3 6 2 . 2 1 3 . 5 1 . 1 7 2 6 1 . . 6 9 9 4 6 1 1 3 6 . . 9 10 10 9 9 9 9 9 9 1 9 1 9 1 1 9 9 7 1 7 1 . 2 2 11 2 5 1 2 11 5 8 1 99 8 2 2 80000
0 0 0 8 2 1 8 2 2 9 1 8 9 11 6 1 5 1 1 1 9 9 10 1 7 4 2 6 6 2 . 3 2 4 . . 5 . 1 6 2 4 1 . . 8 . . . . 1 9 1 6 . . 9 . . . . 9 10 9 9 1 9 . . 1 1 9 9 . . 7 1 . 2 2 9 4 8 . . . . . 4 13 2 . 1 15000
1 0 4 4 1 1 8 4 6 8 1 8 9 11 . . 4 1 1 1 9 9 10 1 15 9 5 3 6 5 . 2 2 . . . 6 . 1 7 2 8 1 1 . . . 1 . . 9 1 . . 3 . . . 9 . . 10 9 . . 1 9 2 9 3 2 9 9 7 1 7 1 . 2 2 11 3 8 . . . . . 2 . 8 . 2 16000
3 7 0 0 0 5 1 2 2 12 2 12 3 9 4 9 1 1 1 1 1 9 12 5 15 9 4 1 1 1 3 2 1 1 2 5 6 4 1 1 1 3 6 9 9 9 9 9 6 6 2 9 9 9 10 10 10 10 10 9 9 9 10 10 10 1 9 1 9 1 1 9 9 1 9 7 . 6 2 2 11 2 8 . . . . . 2 11 8 2 2 40000
0 1 0 6 3 1 7 1 1 10 1 10 9 1 3 9 1 1 3 1 9 9 10 1 8 1 5 6 6 1 . 3 2 4 . . 5 . 1 6 2 4 3 1 . 1 . 9 . . 1 9 1 . 3 . 3 . 10 . . 9 10 9 . 3 9 3 2 4 2 6 5 . . 7 1 6 5 2 5 9 5 2 2 11 3 8 . . 3 . 2 10000
1 0 0 3 6 1 8 7 1 8 1 8 9 11 2 9 3 3 1 1 9 9 . . . . . 6 6 6 . 4 2 4 . . 10 1 3 7 2 7 1 1 . 1 . 9 . 6 1 . 1 2 3 . 3 . 10 . 9 9 . 9 9 1 9 1 9 1 1 6 5 4 1 4 1 2 5 3 1 7 9 . . . . . 4 69 8 . 2 600000
0 0 1 1 8 6 8 1 1 6 2 6 3 9 1 9 1 1 1 1 2 9 12 5 15 9 3 5 6 8 8 2 4 4 8 1 1 1 3 7 2 7 6 1 7 2 7 1 1 9 1 3 3 3 3 4 9 4 9 9 10 9 9 9 9 5 9 1 9 1 1 6 5 4 1 5 1 3 5 3 1 7 1 5 2 1 7 1 . . . . 2 .
0 0 1 2 7 7 8 1 1 6 2 6 1 10 3 9 1 1 1 1 2 9 7 8 15 9 3 5 6 7 8 2 4 4 8 . 1 1 3 7 2 7 6 1 7 7 7 8 . . 1 1 3 2 3 4 4 4 9 . . 9 9 9 9 5 9 1 9 1 1 6 5 7 2 . . 2 5 3 3 8 3 . . . . . . . . . 2 .
0 0 1 3 6 7 8 1 1 6 2 6 9 11 3 9 1 1 1 1 2 9 . . . . 3 5 6 7 8 2 5 4 . . 1 1 3 7 2 7 6 . . . . . . . . . . . . . . . . . . . . . . 5 9 1 9 1 1 . . . . . . . 5 3 1 8 11 . . . . . . . 8 . 2 .
0 0 0 2 8 6 8 7 1 10 1 10 2 6 3 9 1 1 1 1 1 9 . . . . 2 5 6 7 8 3 4 4 . 2 1 1 3 7 2 7 6 1 6 8 8 8 1 9 1 1 4 4 3 9 9 9 9 9 10 9 9 9 9 5 9 1 9 1 1 . . 4 1 4 1 . 5 2 9 9 11 . . . . . 6 . 1 . 2 1700
0 0 0 4 6 1 7 7 2 8 1 8 9 11 3 9 3 1 1 1 9 9 10 1 15 9 2 5 6 7 8 4 4 4 8 . 10 1 3 7 2 7 1 1 6 9 9 9 1 9 9 9 1 1 3 9 10 10 10 3 10 10 10 9 9 5 2 1 9 1 1 6 5 7 1 4 1 2 5 2 1 8 . . . . . . . . 5 . 2 .
0 1 0 9 0 1 8 2 2 8 1 8 9 11 1 9 4 1 1 1 9 9 10 1 7 4 2 1 1 1 . 3 2 4 . . 5 . 1 6 2 4 1 1 6 . . 9 6 9 1 9 1 9 3 9 . . 10 9 10 9 10 9 10 . . 1 9 4 3 . . 4 1 4 1 2 5 2 6 7 6 . . . . . . . 8 . 2 .
0 1 0 3 6 1 8 7 5 8 1 8 9 11 3 9 4 4 1 1 9 9 8 7 15 9 . 6 6 7 5 3 2 . . . . 1 3 7 2 7 1 1 1 1 . 9 1 . 1 9 1 5 3 3 9 . 10 3 . 9 10 9 9 2 9 2 9 4 3 1 1 7 1 7 1 . 6 2 9 7 9 . . . . . 4 11 7 . 2 60000
0 0 0 4 6 1 8 7 2 8 1 8 9 11 . . 5 3 1 1 9 9 3 3 4 2 7 6 6 7 . 4 4 4 . . 10 . 3 7 2 7 1 . . . . . . . . . . . . . . . . . . . . . . 4 9 . . 3 2 . . . . . . . 5 2 9 . . 6 2 9 7 9 5 11 8 . 2 800000
1 1 5 3 0 2 8 8 2 9 2 12 3 9 3 9 1 1 1 1 1 9 12 5 15 9 3 1 1 3 3 3 1 3 2 3 1 1 1 5 1 2 6 1 9 6 8 1 . 6 1 2 1 9 3 10 9 9 9 . 9 9 9 9 10 2 9 1 9 2 2 4 5 7 . 7 1 2 4 1 3 7 9 2 1 11 4 3 2 59 4 . 1 7500
0 0 0 1 9 4 8 6 1 10 1 10 2 6 4 9 1 1 1 1 1 9 13 2 15 9 3 6 6 8 8 2 5 2 8 2 1 1 3 7 2 7 6 7 6 . 7 9 1 9 9 1 1 1 4 9 . 4 10 3 10 10 9 9 9 5 9 2 9 1 1 6 5 7 4 7 4 2 5 2 3 9 8 5 3 3 9 8 6 49 6 . 2 80000000
0 1 0 3 6 1 8 8 6 8 1 8 9 11 3 9 4 4 1 1 9 9 8 7 15 9 2 5 6 3 5 3 3 1 8 2 1 1 3 7 2 7 1 1 1 8 8 9 1 9 1 9 2 5 3 3 3 3 10 9 10 9 10 9 9 4 9 4 9 4 3 . . 7 1 7 1 . 5 2 1 7 9 . . . . . 5 . 1 . 2 .
1 1 1 2 5 1 8 7 2 8 1 8 9 11 4 9 4 4 1 1 9 9 7 8 15 9 2 5 6 5 2 3 2 3 2 3 1 1 3 7 2 7 1 1 9 8 8 8 1 5 1 4 2 2 3 10 9 9 9 9 9 9 9 9 9 5 9 4 9 1 1 1 1 7 1 7 1 2 5 2 2 8 3 2 2 11 3 8 8 11 3 . 2 1250000
0 1 1 2 6 6 8 7 1 8 1 8 9 11 5 9 4 4 1 1 9 9 1 3 1 1 5 5 6 6 3 4 3 1 2 3 1 1 3 7 2 7 1 1 . . . 9 1 9 1 1 . 1 3 . . . 10 9 10 9 9 . 9 5 9 4 9 4 2 1 1 7 1 7 1 2 5 2 1 9 8 . . . . . 6 13 3 . 2 40000
1 1 2 1 5 6 8 2 2 11 2 11 1 10 3 9 1 1 1 1 1 9 12 5 15 9 3 4 4 6 1 3 1 . 2 . 1 1 1 2 1 6 6 1 9 . 6 1 1 6 1 1 6 1 3 10 . 3 9 9 9 9 9 9 9 1 9 1 9 1 1 7 5 1 9 5 1 6 2 4 11 3 8 5 4 . 8 8 2 59 5 . 2 .
0 2 2 0 6 2 3 2 2 9 2 3 3 9 3 9 1 1 4 4 9 9 1 3 2 2 5 3 6 7 . 2 3 2 6 2 1 . 1 1 1 6 3 1 . . 6 1 . 9 1 2 9 4 3 . . 9 9 . 10 9 9 10 9 1 9 1 9 3 3 2 3 . . 3 4 . 2 2 2 4 8 . . . . . 4 26 6 . 1 70000
1 1 0 2 6 1 8 7 2 8 1 8 2 6 2 9 4 3 1 1 9 9 6 4 5 2 5 3 6 7 3 4 2 3 . . 1 1 1 7 1 6 1 1 . . 8 . 1 6 1 9 5 2 3 . . 9 . 9 9 9 10 9 9 4 9 1 9 3 2 1 1 7 3 7 3 4 5 3 7 8 8 . . . . . 4 11 4 . 2 300000
1 0 2 1 6 1 8 2 2 9 2 6 9 2 3 9 1 1 1 1 2 9 10 1 15 9 3 6 6 7 8 2 4 1 . . 1 1 3 7 1 7 6 1 6 . 8 . 1 . . 2 6 4 3 9 . 9 . 9 . . 9 9 9 5 4 1 9 3 2 6 5 7 1 5 1 2 5 4 3 8 8 . . . . . 6 59 3 . 1 3500000
1 0 1 1 7 2 8 2 2 11 2 11 1 10 3 9 1 1 1 1 2 9 7 8 15 9 3 3 6 6 3 2 1 . . . 1 1 1 7 1 6 6 1 6 . . 9 . 5 1 2 2 4 3 9 . . 10 . 9 9 9 9 9 1 9 1 9 1 1 9 9 1 9 5 1 . 5 3 3 9 8 . . . . . 1 99 . . 2 6000
0 1 2 2 5 1 8 2 2 12 2 12 3 9 1 9 1 1 1 1 2 4 7 8 15 9 3 3 6 7 4 3 1 2 . . 1 1 2 7 1 6 6 . 8 . 8 8 . 1 1 3 3 3 . 9 . 9 9 . 9 9 9 9 9 2 9 1 9 1 1 7 5 5 1 5 1 6 5 4 3 8 8 . . . . . 4 11 4 . 2 145000
0 2 0 2 6 1 8 8 1 9 3 9 9 11 3 9 1 1 1 1 1 9 12 5 15 9 4 3 6 7 . 3 2 . . . 1 1 1 7 1 6 6 1 9 9 8 8 . . 1 . . 4 3 10 10 9 9 . . 9 . . 9 2 9 1 9 3 2 6 5 5 1 5 1 . 5 2 . 8 8 5 4 . 8 8 2 49 4 . 2 25000
3 5 2 0 0 5 8 5 3 8 1 8 9 11 6 1 6 6 6 6 9 9 1 3 1 1 5 1 1 1 1 2 1 . . . 1 2 1 1 1 3 2 9 9 9 9 . . 6 1 1 9 9 10 10 10 10 . . 9 9 9 10 10 1 9 1 9 1 1 . . 1 9 . . . . . . . . . . . . . 2 13 8 . 2 650
0 1 1 1 7 5 8 4 6 8 1 8 9 11 6 1 6 6 1 1 9 9 8 7 15 9 5 4 5 3 2 3 1 1 2 4 1 5 1 2 1 6 1 9 9 9 9 1 1 9 1 3 6 4 10 10 10 10 9 9 10 9 9 9 9 1 9 1 9 1 1 9 9 1 9 7 1 1 3 2 4 8 4 5 2 10 8 4 2 12 8 . 2 700
0 0 3 1 6 6 8 2 2 5 3 5 1 1 3 9 1 1 4 4 9 9 1 3 1 1 1 4 5 5 1 3 3 1 . 3 1 . 1 2 1 6 3 9 6 9 9 1 2 9 9 2 . 2 10 9 10 10 3 9 10 10 9 . 9 4 9 1 9 1 1 2 4 3 1 3 1 6 5 3 7 8 8 . . . . . 4 26 6 . 2 8000
0 0 3 1 6 4 8 1 1 3 2 3 9 11 6 1 1 1 4 4 9 9 8 7 15 9 5 4 5 7 . 3 1 . . 5 . 2 1 2 1 6 3 9 9 . . 8 . 9 1 2 . 4 10 10 . . 9 . 10 9 9 . 9 1 9 1 9 1 1 9 9 2 . 2 . 6 5 4 7 8 8 . . . . . 1 99 5 . 2 .
0 0 3 1 6 5 8 . . 8 1 8 9 11 6 1 5 4 1 1 9 9 1 3 1 1 5 6 5 7 . 3 2 . . . . . 1 2 1 7 1 9 9 . . . . . . . . 5 10 10 . . . . . . . . 9 1 9 1 9 1 1 1 1 . . . . . 2 3 4 4 8 5 2 8 8 8 4 11 5 . 2 .
0 0 5 0 5 6 8 8 2 11 2 11 1 10 3 9 1 1 1 1 5 9 7 8 15 9 4 4 4 3 . 4 1 1 . . . 1 1 1 1 8 5 9 1 9 9 1 3 9 9 1 9 5 10 9 10 10 3 9 10 10 9 10 9 2 9 1 9 1 1 1 2 . . . . . 5 2 7 8 8 . . . . . 2 . 3 . 2 700
1 0 5 0 4 6 8 8 2 2 2 2 9 6 3 9 1 1 1 1 4 2 . . . . 4 4 4 5 . 3 2 . . . . . 1 1 1 2 5 9 9 9 9 1 1 4 9 2 9 2 10 10 10 10 9 9 9 10 9 10 9 1 9 1 9 1 1 1 1 5 1 5 1 6 5 2 10 8 8 . . . . . 2 11 8 . 2 109
1 3 6 0 0 6 8 7 2 9 1 10 2 6 3 9 1 1 1 1 6 9 10 1 15 9 5 1 1 3 . 3 1 1 2 . 1 2 1 1 1 2 4 9 9 5 6 1 2 6 1 2 9 9 10 10 9 9 9 9 9 9 9 10 10 2 9 1 9 1 1 9 9 1 9 7 1 . 5 1 3 9 9 . . . . . 2 59 5 . 1 .
4 2 4 0 0 1 8 4 6 8 1 8 3 9 6 1 3 3 1 1 9 9 3 3 15 9 5 1 1 3 . 2 1 1 5 3 1 1 1 1 1 8 1 9 9 8 9 1 . 5 1 1 9 9 10 10 9 10 9 . 9 9 9 10 10 2 9 1 9 2 3 1 1 1 9 7 1 2 5 1 3 8 3 . . . . . 2 59 7 . 2 .
5 4 1 0 0 1 8 7 4 8 1 8 3 9 6 1 4 4 1 1 9 9 7 8 15 9 5 1 1 2 3 3 1 1 5 4 1 1 1 1 1 1 1 9 9 1 8 9 . 6 1 9 9 9 10 10 9 9 10 . 9 9 10 10 10 1 9 1 9 1 1 1 1 1 9 1 9 . 2 2 11 2 9 . . . . . 2 11 1 . 2 700
4 3 3 0 0 6 8 2 2 9 2 2 9 6 3 9 1 1 1 1 1 9 7 8 15 9 4 1 1 2 1 2 1 1 5 4 1 1 1 1 1 1 6 9 9 1 9 9 4 5 1 4 9 9 10 10 9 10 10 9 9 9 9 10 10 1 9 1 9 1 1 1 1 1 9 1 9 . 2 2 11 4 3 2 2 11 2 8 2 11 5 . 1 1000
0 3 2 0 5 6 8 7 3 5 3 5 1 10 3 9 1 1 6 4 9 9 6 4 15 9 1 5 6 3 . 3 2 . . . 1 1 1 4 1 7 3 9 9 . 8 . . 9 1 1 1 6 10 10 . 9 . . 10 9 9 9 9 1 9 1 9 1 1 . . . . 2 . . 2 1 11 2 9 2 2 11 4 5 4 49 1 . 2 300
0 1 1 2 6 1 8 5 5 6 2 6 9 11 3 9 3 1 1 1 2 9 7 8 15 9 5 5 4 7 3 2 3 2 1 . 1 5 1 7 2 7 7 1 8 9 8 1 1 9 1 2 1 2 3 9 10 9 9 9 10 9 9 9 9 1 9 1 9 2 2 6 5 6 4 6 4 1 2 2 9 4 8 5 2 9 8 8 4 39 6 . 2 163000
1 4 0 0 5 6 8 8 3 5 3 5 9 11 1 9 1 1 3 3 9 9 12 5 11 5 1 3 6 3 4 3 2 2 5 2 1 3 1 4 1 6 3 9 9 6 6 . 3 . 1 . 1 6 10 10 9 9 . 9 . 9 . 9 9 4 9 1 9 2 2 1 1 1 9 3 4 . 2 1 11 2 9 2 2 11 4 5 4 11 5 . 2 3400
2 2 2 0 4 6 8 8 2 5 3 5 1 10 2 9 1 1 4 4 9 9 . . . . 4 3 6 3 4 3 1 3 . . 1 1 1 1 1 6 3 9 . 6 6 1 1 5 1 1 9 5 10 . 9 9 9 9 9 9 9 10 9 1 9 1 9 1 1 2 4 3 . . . 6 2 2 11 2 4 5 2 4 . 4 2 24 5 . 2 8000
0 2 0 1 7 6 8 1 1 6 2 6 9 11 1 9 1 1 1 1 1 9 7 8 15 9 3 5 6 7 5 2 1 . 5 . 1 1 2 4 1 7 6 9 9 . 6 9 . . 1 9 2 2 10 10 . 9 10 . . 9 10 9 9 1 9 1 9 1 1 6 5 . . . . 4 5 2 9 7 9 . . . . . 2 49 1 . 2 700
3 1 1 0 5 6 8 7 2 10 1 10 9 11 3 9 1 1 1 1 1 9 7 8 15 9 5 6 6 7 . 3 1 . 5 . 1 1 1 1 1 7 6 9 1 1 6 9 1 3 1 . 9 2 10 9 9 9 10 9 9 9 . 10 9 1 9 1 9 1 1 1 1 7 1 1 9 . 2 2 11 2 9 . . . . . . . 8 . 2 20000
0 0 5 1 4 6 8 7 1 12 2 12 3 9 1 9 1 1 1 1 2 9 8 7 15 9 4 . . . . . . . . . . . . . . 2 6 . . . . . . . . . . . . . . . . . . . . . . 1 9 1 9 1 1 . . . . . . . 5 2 . 8 8 . . . . . . . . . 2 3500
